asset_id,ticker,comp_id,rank,similarity_score,matched_fields,realized_price_usd,sale_date,source,title,lot_url
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-109,2,0.25,brand,53340.0,2025-12-15,Sothebys,"Havane Shiny Niloticus Crocodile Birkin 25 Gold Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-111,3,0.25,brand,44450.0,2025-12-15,Sothebys,"Gris Eléphant Matte Porosus Crocodile Birkin 30 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-62,4,0.25,brand,40640.0,2025-12-15,Sothebys,"Black Togo Birkin 35 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-76,5,0.25,brand,31750.0,2025-12-15,Sothebys,"Gris Pantin Togo Birkin 25 Gold Hardware, 2025",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-60,6,0.25,brand,27940.0,2026-02-12,Sothebys,"Gold Togo Birkin 25 Gold Hardware, 2021",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-65,7,0.25,brand,25400.0,2026-02-12,Sothebys,"Black and Rouge H Chèvre Mysore HSS Kelly 25 Sellier Gold Hardware, 2024",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-70,8,0.25,brand,25400.0,2025-12-15,Sothebys,"18K White Gold and Diamond Précieux Kelly Pendant Necklace, 2023",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-108,9,0.25,brand,25400.0,2025-12-15,Sothebys,"Fauve Matte Niloticus Crocodile Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-122,10,0.25,brand,25400.0,2025-12-15,Sothebys,"Gris Aslphalte Epsom Mini Kelly 20 II Gold Hardware, 2019",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-118,11,0.25,brand,24130.0,2025-12-15,Sothebys,"Etoupe Epsom Mini Kelly 20 II Palladium Hardware, 2024",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-79,12,0.25,brand,22860.0,2025-12-15,Sothebys,"Bleu Mykonos Ostrich Birkin 30 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-and-trunks-including-property-of-an-important-private-collector-49,13,0.25,brand,21760.0,2026-06-23,Sothebys,"Limited Edition Vert Cyprès and Vert Bosphore Casaque Epsom Kelly 28 Sellier Gold Hardware, 2023",https://www.sothebys.com/en/buy/auction/2026/handbags-and-accessories-3?locale=en&lotFilter=AllLots
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-73,14,0.25,brand,20320.0,2025-12-15,Sothebys,"White Epsom Birkin 30 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-63,15,0.25,brand,19050.0,2025-12-15,Sothebys,"Black Epsom Mini Constance 18 Brushed Gold Hardware, 2025",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-78,16,0.25,brand,17780.0,2025-12-15,Sothebys,"Bleu Azur Clèmence Birkin 30 Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-58,17,0.25,brand,16510.0,2026-02-12,Sothebys,"Gold Madame Kelly Elan Palladium Hardware, 2023",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-75,18,0.25,brand,16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-66,19,0.25,brand,16510.0,2025-12-15,Sothebys,"Vintage Black Shiny Porosus Crocodile Kelly 28 Sellier Gold Hardware, 1995",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-faubourg2,FAUBOURG2,sothebys-handbags-accessories-83,20,0.25,brand,16510.0,2025-12-15,Sothebys,"Bleu Zanzibar Epsom Birkin 30 Gold Hardware, 2017",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-111,1,0.65,"brand, model, size",44450.0,2025-12-15,Sothebys,"Gris Eléphant Matte Porosus Crocodile Birkin 30 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-79,2,0.65,"brand, model, size",22860.0,2025-12-15,Sothebys,"Bleu Mykonos Ostrich Birkin 30 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-73,3,0.65,"brand, model, size",20320.0,2025-12-15,Sothebys,"White Epsom Birkin 30 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-78,4,0.65,"brand, model, size",17780.0,2025-12-15,Sothebys,"Bleu Azur Clèmence Birkin 30 Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-83,5,0.65,"brand, model, size",16510.0,2025-12-15,Sothebys,"Bleu Zanzibar Epsom Birkin 30 Gold Hardware, 2017",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-91,6,0.65,"brand, model, size",16510.0,2025-12-15,Sothebys,"Bleu Encre Clèmence Birkin 30 Gold Hardware, 2018",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-100,7,0.65,"brand, model, size",13970.0,2026-02-12,Sothebys,"Menthe and Vert Anis Chèvre Mysore HSS Birkin 30 Gold Hardware, 2013",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-103,8,0.65,"brand, model, size",12700.0,2025-12-15,Sothebys,"Raisin Clèmence Birkin 30 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-74,9,0.5,"brand, model",63500.0,2026-02-12,Sothebys,"Limited Edition Black Volupto Rock Birkin 25 Palladium Hardware, 2024",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-109,10,0.5,"brand, model",53340.0,2025-12-15,Sothebys,"Havane Shiny Niloticus Crocodile Birkin 25 Gold Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-62,11,0.5,"brand, model",40640.0,2025-12-15,Sothebys,"Black Togo Birkin 35 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-76,12,0.5,"brand, model",31750.0,2025-12-15,Sothebys,"Gris Pantin Togo Birkin 25 Gold Hardware, 2025",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-60,13,0.5,"brand, model",27940.0,2026-02-12,Sothebys,"Gold Togo Birkin 25 Gold Hardware, 2021",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-108,14,0.5,"brand, model",25400.0,2025-12-15,Sothebys,"Fauve Matte Niloticus Crocodile Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-80,15,0.5,"brand, model",15240.0,2026-02-12,Sothebys,"Etain Epsom Birkin 35 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-119,16,0.5,"brand, model",15240.0,2025-12-15,Sothebys,"Etoupe Togo Birkin 35 Palladium Hardware, 2019",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-96,17,0.5,"brand, model",12700.0,2026-02-12,Sothebys,"Limited Edition Lime and Gris Perle Epsom Verso Candy Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-69,18,0.5,"brand, model",12065.0,2025-12-15,Sothebys,"Black Togo Birkin 35 Rose Gold Hardware, 2018",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-72,19,0.5,"brand, model",11430.0,2025-12-15,Sothebys,"White Togo Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-himalaya,HIMALAYA,sothebys-handbags-accessories-77,20,0.5,"brand, model",11430.0,2025-12-15,Sothebys,"Bleu Glacier Clèmence Birkin 40 Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-59,1,0.65,"brand, model, size",8890.0,2026-02-12,Sothebys,"Gold Sikkim Kelly 35 Retournè Gold Hardware, 2001",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-64,2,0.65,"brand, model, size",7620.0,2025-12-15,Sothebys,"Vintage Black Box Kelly 35 Sellier Gold Hardware, 1985",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-106,3,0.65,"brand, model, size",7620.0,2025-12-15,Sothebys,"Vintage Rouge H Box Kelly 35 Sellier Gold Hardware, 1992",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-81,4,0.65,"brand, model, size",6350.0,2025-12-15,Sothebys,"Bleu Paradis Togo Kelly 35 Retourné Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-65,5,0.5,"brand, model",25400.0,2026-02-12,Sothebys,"Black and Rouge H Chèvre Mysore HSS Kelly 25 Sellier Gold Hardware, 2024",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-70,6,0.5,"brand, model",25400.0,2025-12-15,Sothebys,"18K White Gold and Diamond Précieux Kelly Pendant Necklace, 2023",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-122,7,0.5,"brand, model",25400.0,2025-12-15,Sothebys,"Gris Aslphalte Epsom Mini Kelly 20 II Gold Hardware, 2019",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-118,8,0.5,"brand, model",24130.0,2025-12-15,Sothebys,"Etoupe Epsom Mini Kelly 20 II Palladium Hardware, 2024",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-and-trunks-including-property-of-an-important-private-collector-49,9,0.5,"brand, model",21760.0,2026-06-23,Sothebys,"Limited Edition Vert Cyprès and Vert Bosphore Casaque Epsom Kelly 28 Sellier Gold Hardware, 2023",https://www.sothebys.com/en/buy/auction/2026/handbags-and-accessories-3?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-58,10,0.5,"brand, model",16510.0,2026-02-12,Sothebys,"Gold Madame Kelly Elan Palladium Hardware, 2023",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-75,11,0.5,"brand, model",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-66,12,0.5,"brand, model",16510.0,2025-12-15,Sothebys,"Vintage Black Shiny Porosus Crocodile Kelly 28 Sellier Gold Hardware, 1995",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-97,13,0.5,"brand, model",15240.0,2025-12-15,Sothebys,"Bleu Electrique Epsom and Rouge Vif Verso HSS Kelly 28 Sellier Permabrass Hardware, 2017",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-88,14,0.5,"brand, model",13970.0,2025-12-15,Sothebys,"Bleu Atoll Clèmence Kelly 28 Retourné Gold Hardware, 2015",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-123,15,0.5,"brand, model",13970.0,2025-12-15,Sothebys,"Gris Tourterelle Ostrich Kelly Pochette Palladium Hardware, 2009",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-82,16,0.5,"brand, model",12700.0,2026-02-12,Sothebys,"Anemone Clèmence Kelly 28 Retournè Palladium Hardware, 2012",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-93,17,0.5,"brand, model",11430.0,2025-12-15,Sothebys,"Bleu De Malte Novillo Voyage Kelly 50 Retourné Palladium Hardware, 2021",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-94,18,0.5,"brand, model",10795.0,2025-12-15,Sothebys,"Bleu Saphir Swift Kelly 25 Retourné Palladium Hardware, 2010",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-picnic,PICNIC,sothebys-handbags-accessories-101,19,0.5,"brand, model",8890.0,2026-02-12,Sothebys,"Vert Yucca Swift Kelly Moove Gold Hardware, 2024",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-picnic,PICNIC,sothebys-handbags-accessories-105,20,0.5,"brand, model",8890.0,2025-12-15,Sothebys,"Vintage Rouge H Box and Toile Kelly 28 Retourné Gold Hardware, 1950",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-111,1,0.65,"brand, model, size",44450.0,2025-12-15,Sothebys,"Gris Eléphant Matte Porosus Crocodile Birkin 30 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-79,2,0.65,"brand, model, size",22860.0,2025-12-15,Sothebys,"Bleu Mykonos Ostrich Birkin 30 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-73,3,0.65,"brand, model, size",20320.0,2025-12-15,Sothebys,"White Epsom Birkin 30 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-78,4,0.65,"brand, model, size",17780.0,2025-12-15,Sothebys,"Bleu Azur Clèmence Birkin 30 Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-83,5,0.65,"brand, model, size",16510.0,2025-12-15,Sothebys,"Bleu Zanzibar Epsom Birkin 30 Gold Hardware, 2017",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-91,6,0.65,"brand, model, size",16510.0,2025-12-15,Sothebys,"Bleu Encre Clèmence Birkin 30 Gold Hardware, 2018",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-100,7,0.65,"brand, model, size",13970.0,2026-02-12,Sothebys,"Menthe and Vert Anis Chèvre Mysore HSS Birkin 30 Gold Hardware, 2013",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-soblack,SOBLACK,sothebys-handbags-accessories-103,8,0.65,"brand, model, size",12700.0,2025-12-15,Sothebys,"Raisin Clèmence Birkin 30 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-74,9,0.5,"brand, model",63500.0,2026-02-12,Sothebys,"Limited Edition Black Volupto Rock Birkin 25 Palladium Hardware, 2024",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-soblack,SOBLACK,sothebys-handbags-accessories-109,10,0.5,"brand, model",53340.0,2025-12-15,Sothebys,"Havane Shiny Niloticus Crocodile Birkin 25 Gold Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-62,11,0.5,"brand, model",40640.0,2025-12-15,Sothebys,"Black Togo Birkin 35 Gold Hardware, 2022",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-76,12,0.5,"brand, model",31750.0,2025-12-15,Sothebys,"Gris Pantin Togo Birkin 25 Gold Hardware, 2025",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-60,13,0.5,"brand, model",27940.0,2026-02-12,Sothebys,"Gold Togo Birkin 25 Gold Hardware, 2021",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-soblack,SOBLACK,sothebys-handbags-accessories-108,14,0.5,"brand, model",25400.0,2025-12-15,Sothebys,"Fauve Matte Niloticus Crocodile Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-80,15,0.5,"brand, model",15240.0,2026-02-12,Sothebys,"Etain Epsom Birkin 35 Gold Hardware, 2014",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-soblack,SOBLACK,sothebys-handbags-accessories-119,16,0.5,"brand, model",15240.0,2025-12-15,Sothebys,"Etoupe Togo Birkin 35 Palladium Hardware, 2019",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-96,17,0.5,"brand, model",12700.0,2026-02-12,Sothebys,"Limited Edition Lime and Gris Perle Epsom Verso Candy Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
rally-soblack,SOBLACK,sothebys-handbags-accessories-69,18,0.5,"brand, model",12065.0,2025-12-15,Sothebys,"Black Togo Birkin 35 Rose Gold Hardware, 2018",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-72,19,0.5,"brand, model",11430.0,2025-12-15,Sothebys,"White Togo Birkin 35 Palladium Hardware, 2011",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
rally-soblack,SOBLACK,sothebys-handbags-accessories-77,20,0.5,"brand, model",11430.0,2025-12-15,Sothebys,"Bleu Glacier Clèmence Birkin 40 Palladium Hardware, 2014",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
sec-rally-01halo,01HALO,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-85gpk2,85GPK2,sothebys-handbags-accessories-64,1,0.2,"material, year",7620.0,2025-12-15,Sothebys,"Vintage Black Box Kelly 35 Sellier Gold Hardware, 1985",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
sec-rally-86fleer,86FLEER,sothebys-handbags-accessories-64,1,0.2,"material, year",7620.0,2025-12-15,Sothebys,"Vintage Black Box Kelly 35 Sellier Gold Hardware, 1985",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
sec-rally-97kobe,97KOBE,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-bart,BART,sothebys-handbags-accessories-106,1,0.2,"material, year",7620.0,2025-12-15,Sothebys,"Vintage Rouge H Box Kelly 35 Sellier Gold Hardware, 1992",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
sec-rally-fossilbox,FOSSILBOX,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-gymbox,GYMBOX,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-homer,HOMER,sothebys-handbags-accessories-106,1,0.2,"material, year",7620.0,2025-12-15,Sothebys,"Vintage Rouge H Box Kelly 35 Sellier Gold Hardware, 1992",https://www.sothebys.com/en/buy/auction/2025/handbags-accessories-3?locale=en
sec-rally-ipod,IPOD,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-junglebox,JUNGLEBOX,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-neobox,NEOBOX,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-pacquiao,PACQUIAO,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-pokemon2,POKEMON2,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
sec-rally-rocketbox,ROCKETBOX,sothebys-handbags-accessories-75,1,0.2,"material, year",16510.0,2026-02-12,Sothebys,"Vintage Black Box Kelly 32 Sellier Gold Hardware, 1999",https://www.sothebys.com/en/buy/auction/2026/handbags-accessories?locale=en&lotFilter=AllLots
