date,category,category_market_cap,active_asset_count,direct_observation_market_cap,carried_forward_market_cap,price_effect,new_issuance,removed_capital,pl_contribution,total_market_cap,category_weight,prior_category_market_cap,period_return,return_index,frequency,calculated_at,calculation_version
2021-04-20,wine and whiskey,319400.0,10,46800.0,272600.0,-31200.0,0.0,0.0,-31200.0,1849050.0,0.17273735161299045,350600.0,-0.08899030233884764,89.98862581292701,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-22,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1837050.0,0.17147056421980894,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-22,handbags,610000.0,8,0.0,610000.0,0.0,0.0,0.0,0.0,1837050.0,0.3320541084891538,610000.0,0.0,85.72213436680995,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-22,watches,592650.0,11,60000.0,532650.0,-12000.0,0.0,0.0,-12000.0,1837050.0,0.32260961868212623,604650.0,-0.019846192011907737,116.78067876597467,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-22,wine and whiskey,319400.0,10,0.0,319400.0,0.0,0.0,0.0,0.0,1837050.0,0.173865708608911,319400.0,0.0,89.98862581292701,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-29,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1813050.0,0.17374038222884092,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-29,handbags,586000.0,8,30000.0,556000.0,-24000.0,0.0,0.0,-24000.0,1813050.0,0.3232122666225421,610000.0,-0.03934426229508192,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-29,watches,592650.0,11,0.0,592650.0,0.0,0.0,0.0,0.0,1813050.0,0.3268801191362621,592650.0,0.0,116.78067876597467,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-04-29,wine and whiskey,319400.0,10,0.0,319400.0,0.0,0.0,0.0,0.0,1813050.0,0.17616723201235487,319400.0,0.0,89.98862581292701,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-04,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1814250.0,0.17362546506821,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-04,handbags,586000.0,8,0.0,586000.0,0.0,0.0,0.0,0.0,1814250.0,0.32299848422213034,586000.0,0.0,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-04,watches,593850.0,11,12200.0,581650.0,1199.9999999999993,0.0,0.0,1199.9999999999993,1814250.0,0.32732534105002065,592650.0,0.002024803847127332,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-04,wine and whiskey,319400.0,10,0.0,319400.0,0.0,0.0,0.0,0.0,1814250.0,0.17605070965963898,319400.0,0.0,89.98862581292701,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-14,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1954250.0,0.16118715619802992,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-14,handbags,726000.0,9,0.0,586000.0,0.0,140000.0,0.0,0.0,1954250.0,0.37149801714212616,586000.0,0.0,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-14,watches,593850.0,11,0.0,593850.0,0.0,0.0,0.0,0.0,1954250.0,0.3038761673276193,593850.0,0.0,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-14,wine and whiskey,319400.0,10,0.0,319400.0,0.0,0.0,0.0,0.0,1954250.0,0.16343865933222465,319400.0,0.0,89.98862581292701,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-21,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1942250.0,0.16218303513965762,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-21,handbags,726000.0,9,0.0,726000.0,0.0,0.0,0.0,0.0,1942250.0,0.3737932809885442,726000.0,0.0,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-21,watches,593850.0,11,0.0,593850.0,0.0,0.0,0.0,0.0,1942250.0,0.30575363624662116,593850.0,0.0,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-21,wine and whiskey,307400.0,10,38000.0,269400.0,-12000.0,0.0,0.0,-12000.0,1942250.0,0.158270047625177,319400.0,-0.037570444583594265,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-25,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1942250.0,0.16218303513965762,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-25,handbags,726000.0,9,0.0,726000.0,0.0,0.0,0.0,0.0,1942250.0,0.3737932809885442,726000.0,0.0,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-25,watches,593850.0,11,33200.0,560650.0,0.0,0.0,0.0,0.0,1942250.0,0.30575363624662116,593850.0,0.0,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-25,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1942250.0,0.158270047625177,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-28,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1942250.0,0.16218303513965762,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-28,handbags,726000.0,9,0.0,726000.0,0.0,0.0,0.0,0.0,1942250.0,0.3737932809885442,726000.0,0.0,82.34946022778793,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-28,watches,593850.0,11,50000.0,543850.0,0.0,0.0,0.0,0.0,1942250.0,0.30575363624662116,593850.0,0.0,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-28,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1942250.0,0.158270047625177,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-31,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1941250.0,0.1622665808113329,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-31,handbags,725000.0,9,34000.0,691000.0,-1000.0,0.0,0.0,-1000.0,1941250.0,0.3734707018673535,726000.0,-0.0013774104683195176,82.23603121920972,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-31,watches,593850.0,11,0.0,593850.0,0.0,0.0,0.0,0.0,1941250.0,0.3059111397295557,593850.0,0.0,117.01713673361016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-05-31,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1941250.0,0.15835157759175789,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-01,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1941750.0,0.16222479721900349,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-01,handbags,725000.0,9,0.0,725000.0,0.0,0.0,0.0,0.0,1941750.0,0.3733745332818334,725000.0,0.0,82.23603121920972,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-01,watches,594350.0,11,25500.0,568850.0,500.0,0.0,0.0,500.0,1941750.0,0.30608986738766575,593850.0,0.0008419634587859548,117.11566088679162,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-01,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1941750.0,0.15831080211149737,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-07,fossils,315000.0,2,0.0,315000.0,0.0,0.0,0.0,0.0,1943250.0,0.16209957545349285,315000.0,0.0,100.0,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-07,handbags,725000.0,9,0.0,725000.0,0.0,0.0,0.0,0.0,1943250.0,0.37308632445645185,725000.0,0.0,82.23603121920972,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-07,watches,595850.0,11,22000.0,573850.0,1500.0,0.0,0.0,1500.0,1943250.0,0.30662549852051973,594350.0,0.0025237654580634317,117.41123334633596,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-07,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1943250.0,0.15818860156953557,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-21,fossils,315300.0,2,30300.0,285000.0,299.9999999999989,0.0,0.0,299.9999999999989,1943550.0,0.16222891101335185,315000.0,0.0009523809523810378,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-21,handbags,725000.0,9,0.0,725000.0,0.0,0.0,0.0,0.0,1943550.0,0.3730287360757377,725000.0,0.0,82.23603121920972,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-21,watches,595850.0,11,0.0,595850.0,0.0,0.0,0.0,0.0,1943550.0,0.30657816881479766,595850.0,0.0,117.41123334633596,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-21,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1943550.0,0.15816418409611277,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-23,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1949550.0,0.16172962991459566,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-23,handbags,731000.0,9,46000.0,685000.0,6000.0,0.0,0.0,6000.0,1949550.0,0.3749583237157293,725000.0,0.008275862068965578,82.91660527067904,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-23,watches,595850.0,11,0.0,595850.0,0.0,0.0,0.0,0.0,1949550.0,0.3056346336334026,595850.0,0.0,117.41123334633596,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-23,wine and whiskey,307400.0,10,0.0,307400.0,0.0,0.0,0.0,0.0,1949550.0,0.15767741273627248,307400.0,0.0,86.60771313366864,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-25,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1961250.0,0.16076481835564055,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-25,handbags,731000.0,9,0.0,731000.0,0.0,0.0,0.0,0.0,1961250.0,0.3727214786488209,731000.0,0.0,82.91660527067904,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-25,watches,595850.0,11,0.0,595850.0,0.0,0.0,0.0,0.0,1961250.0,0.3038113448056087,595850.0,0.0,117.41123334633596,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-25,wine and whiskey,319100.0,10,58500.0,260600.0,11700.0,0.0,0.0,11700.0,1961250.0,0.1627023581899299,307400.0,0.03806115810019528,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-28,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1971600.0,0.15992087644552647,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-28,handbags,731000.0,9,0.0,731000.0,0.0,0.0,0.0,0.0,1971600.0,0.3707648610265774,731000.0,0.0,82.91660527067904,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-28,watches,606200.0,11,48300.0,557900.0,10350.0,0.0,0.0,10350.0,1971600.0,0.30746601744775814,595850.0,0.017370143492489776,119.45068331719202,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-06-28,wine and whiskey,319100.0,10,0.0,319100.0,0.0,0.0,0.0,0.0,1971600.0,0.16184824508013795,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-14,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1990600.0,0.1583944539334874,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-14,handbags,750000.0,9,49000.0,701000.0,19000.0,0.0,0.0,19000.0,1990600.0,0.37677082286747715,731000.0,0.025991792065663377,85.07175643366523,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-14,watches,606200.0,11,0.0,606200.0,0.0,0.0,0.0,0.0,1990600.0,0.30453129709635285,606200.0,0.0,119.45068331719202,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-14,wine and whiskey,319100.0,10,0.0,319100.0,0.0,0.0,0.0,0.0,1990600.0,0.1603034261026826,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-20,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1986600.0,0.1587133796436122,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-20,handbags,750000.0,9,0.0,750000.0,0.0,0.0,0.0,0.0,1986600.0,0.37752944729688914,750000.0,0.0,85.07175643366523,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-20,watches,602200.0,11,20000.0,582200.0,-4000.0,0.0,0.0,-4000.0,1986600.0,0.3031309775495822,606200.0,-0.006598482349059687,118.66249009174041,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-20,wine and whiskey,319100.0,10,0.0,319100.0,0.0,0.0,0.0,0.0,1986600.0,0.16062619550991644,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-23,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,1984400.0,0.15888933682725256,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-23,handbags,750000.0,9,0.0,750000.0,0.0,0.0,0.0,0.0,1984400.0,0.3779479943559766,750000.0,0.0,85.07175643366523,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-23,watches,600000.0,11,10000.0,590000.0,-2199.999999999999,0.0,0.0,-2199.999999999999,1984400.0,0.3023583954847813,602200.0,-0.0036532713384257454,118.22898381774203,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-23,wine and whiskey,319100.0,10,0.0,319100.0,0.0,0.0,0.0,0.0,1984400.0,0.16080427333198952,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-26,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2024400.0,0.1557498518079431,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-26,handbags,790000.0,9,120000.0,670000.0,40000.0,0.0,0.0,40000.0,2024400.0,0.3902390831851413,750000.0,0.05333333333333323,89.60891677679402,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-26,watches,600000.0,11,0.0,600000.0,0.0,0.0,0.0,0.0,2024400.0,0.2963841138114997,600000.0,0.0,118.22898381774203,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-07-26,wine and whiskey,319100.0,10,0.0,319100.0,0.0,0.0,0.0,0.0,2024400.0,0.15762695119541592,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-01,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2131900.0,0.14789624278812327,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-01,handbags,790000.0,9,0.0,790000.0,0.0,0.0,0.0,0.0,2131900.0,0.37056147098832026,790000.0,0.0,89.60891677679402,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-01,watches,600000.0,11,0.0,600000.0,0.0,0.0,0.0,0.0,2131900.0,0.2814390918898635,600000.0,0.0,118.22898381774203,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-01,wine and whiskey,426600.0,11,0.0,319100.0,0.0,107500.0,0.0,0.0,2131900.0,0.20010319433369295,319100.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-10,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2140700.0,0.14728827019199328,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-10,handbags,790000.0,9,0.0,790000.0,0.0,0.0,0.0,0.0,2140700.0,0.36903816508618675,790000.0,0.0,89.60891677679402,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-10,watches,608800.0,11,42000.0,566800.0,8799.999999999996,0.0,0.0,8799.999999999996,2140700.0,0.2843929555752791,600000.0,0.014666666666666606,119.96300891373556,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-10,wine and whiskey,426600.0,11,0.0,426600.0,0.0,0.0,0.0,0.0,2140700.0,0.19928060914654086,426600.0,0.0,89.90410299594555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-13,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2143700.0,0.14708214768857583,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-13,handbags,790000.0,9,0.0,790000.0,0.0,0.0,0.0,0.0,2143700.0,0.36852171479218176,790000.0,0.0,89.60891677679402,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-13,watches,608800.0,11,0.0,608800.0,0.0,0.0,0.0,0.0,2143700.0,0.28399496198162055,608800.0,0.0,119.96300891373556,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-13,wine and whiskey,429600.0,11,41000.0,388600.0,3000.0,0.0,0.0,3000.0,2143700.0,0.20040117553762188,426600.0,0.007032348804500765,90.5363400071688,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-16,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2147700.0,0.14680821343763095,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-16,handbags,790000.0,9,0.0,790000.0,0.0,0.0,0.0,0.0,2147700.0,0.36783535875587836,790000.0,0.0,89.60891677679402,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-16,watches,612800.0,11,54000.0,558800.0,4000.0,0.0,0.0,4000.0,2147700.0,0.28532849094380036,608800.0,0.006570302233902758,120.75120213918717,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-16,wine and whiskey,429600.0,11,0.0,429600.0,0.0,0.0,0.0,0.0,2147700.0,0.20002793686269033,429600.0,0.0,90.5363400071688,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-17,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2163700.0,0.1457226047973379,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-17,handbags,806000.0,9,50000.0,756000.0,16000.0,0.0,0.0,16000.0,2163700.0,0.3725100522253547,790000.0,0.020253164556962133,91.42378091404557,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-17,watches,612800.0,11,0.0,612800.0,0.0,0.0,0.0,0.0,2163700.0,0.28321856079863195,612800.0,0.0,120.75120213918717,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-17,wine and whiskey,429600.0,11,0.0,429600.0,0.0,0.0,0.0,0.0,2163700.0,0.19854878217867541,429600.0,0.0,90.5363400071688,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-19,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2166200.0,0.14555442710737698,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-19,handbags,806000.0,9,0.0,806000.0,0.0,0.0,0.0,0.0,2166200.0,0.3720801403379189,806000.0,0.0,91.42378091404557,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-19,watches,615300.0,11,28000.0,587300.0,2500.0,0.0,0.0,2500.0,2166200.0,0.28404579447881084,612800.0,0.004079634464752013,121.24382290509443,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-19,wine and whiskey,429600.0,11,0.0,429600.0,0.0,0.0,0.0,0.0,2166200.0,0.19831963807589326,429600.0,0.0,90.5363400071688,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-25,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2172700.0,0.14511897638882496,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-25,handbags,806000.0,9,0.0,806000.0,0.0,0.0,0.0,0.0,2172700.0,0.37096699958576884,806000.0,0.0,91.42378091404557,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-25,watches,621800.0,11,28500.0,593300.0,6500.0,0.0,0.0,6500.0,2172700.0,0.28618769273254474,615300.0,0.010563952543474642,122.5246368964533,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-08-25,wine and whiskey,429600.0,11,0.0,429600.0,0.0,0.0,0.0,0.0,2172700.0,0.1977263312928614,429600.0,0.0,90.5363400071688,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-10,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2275960.0,0.13853494789012108,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-10,handbags,896000.0,10,0.0,806000.0,0.0,90000.0,0.0,0.0,2275960.0,0.39368002952600223,806000.0,0.0,91.42378091404557,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-10,watches,621800.0,11,0.0,621800.0,0.0,0.0,0.0,0.0,2275960.0,0.2732033954902547,621800.0,0.0,122.5246368964533,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-10,wine and whiskey,442860.0,11,71760.0,371100.0,13259.999999999995,0.0,0.0,13259.999999999995,2275960.0,0.19458162709362203,429600.0,0.030865921787709416,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-13,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2270960.0,0.13883996195441575,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-13,handbags,891000.0,10,41000.0,850000.0,-5000.0,0.0,0.0,-5000.0,2270960.0,0.39234508754007114,896000.0,-0.005580357142857095,90.91360356519486,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-13,watches,621800.0,11,0.0,621800.0,0.0,0.0,0.0,0.0,2270960.0,0.2738049106985592,621800.0,0.0,122.5246368964533,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-13,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2270960.0,0.1950100398069539,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-15,fossils,315300.0,2,0.0,315300.0,0.0,0.0,0.0,0.0,2297620.0,0.13722895866157153,315300.0,0.0,100.0952380952381,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-15,handbags,894200.0,10,52200.0,842000.0,3200.0000000000027,0.0,0.0,3200.0000000000027,2297620.0,0.38918533090763485,891000.0,0.0035914702581369973,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-15,watches,645260.0,11,71760.0,573500.0,23460.000000000004,0.0,0.0,23460.000000000004,2297620.0,0.28083843281308485,621800.0,0.037729173367642366,127.14739016372702,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-15,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2297620.0,0.19274727761770877,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-20,fossils,316800.0,2,31800.0,285000.0,1500.0,0.0,0.0,1500.0,2299120.0,0.13779185079508682,315300.0,0.004757373929590969,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-20,handbags,894200.0,10,0.0,894200.0,0.0,0.0,0.0,0.0,2299120.0,0.3889314172378997,894200.0,0.0,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-20,watches,645260.0,11,0.0,645260.0,0.0,0.0,0.0,0.0,2299120.0,0.28065520720971504,645260.0,0.0,127.14739016372702,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-20,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2299120.0,0.19262152475729843,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-22,fossils,316800.0,2,0.0,316800.0,0.0,0.0,0.0,0.0,2299120.0,0.13779185079508682,316800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-22,handbags,894200.0,10,120000.0,774200.0,0.0,0.0,0.0,0.0,2299120.0,0.3889314172378997,894200.0,0.0,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-22,watches,645260.0,11,0.0,645260.0,0.0,0.0,0.0,0.0,2299120.0,0.28065520720971504,645260.0,0.0,127.14739016372702,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
